q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-141.1044417767107,-0.041180909016643195,1.1640736034711212,1.2052545124877645
25.302020202020206,51,-140.96038415366147,-0.053761128525342615,1.1658019305641112,1.2195630590894537
25.302020202020206,51,-140.81632653061223,-0.06632815674163701,1.167402626896989,1.233730783638626
25.302020202020206,51,-140.67226890756302,-0.07887880566012431,1.1688736789118128,1.2477524845719372
25.302020202020206,51,-140.52821128451382,-0.09140985163703905,1.1702130807055222,1.2616229323425612
25.302020202020206,51,-140.38415366146458,-0.10391803621612397,1.171418834911575,1.2753368711276991
25.302020202020206,51,-140.24009603841537,-0.11640006698587409,1.172488953594781,1.288889020580655
25.302020202020206,51,-140.09603841536614,-0.12885261846812787,1.173421459159127,1.3022740776272548
25.302020202020206,51,-139.95198079231693,-0.14127233303815215,1.1742143852684013,1.3154867183065535
25.302020202020206,51,-139.80792316926772,-0.1536558218762499,1.1748657777793838,1.3285215996556337
25.302020202020206,51,-139.6638655462185,-0.16599966595096483,1.1753736956873864,1.3413733616383512
25.302020202020206,51,-139.51980792316925,-0.17830041703393715,1.1757362120838823,1.3540366291178194
25.302020202020206,51,-139.37575030012005,-0.19055459874633116,1.1759514151259853,1.3665060138723164
25.302020202020206,51,-139.23169267707084,-0.20275870763693504,1.1760174090175026,1.3787761166544377
25.302020202020206,51,-139.0876350540216,-0.21490921429175233,1.1759323150012782,1.3908415292930305
25.302020202020206,51,-138.9435774309724,-0.22700256447523653,1.1756942723625352,1.4026968368377717
25.302020202020206,51,-138.79951980792316,-0.2390351803028799,1.1753014394429218,1.4143366197458016
25.302020202020206,51,-138.65546218487395,-0.2510034614452311,1.174751994664919,1.4257554561101502
25.302020202020206,51,-138.51140456182475,-0.26290378636310013,1.1740441375662962,1.4369479239293963
25.302020202020206,51,-138.3673469387755,-0.27473251357386347,1.1731760898442674,1.4479086034181308
25.302020202020206,51,-138.22328931572628,-0.28648598294872724,1.1721460964089732,1.4586320793577003
25.302020202020206,51,-138.07923169267707,-0.29816051704067265,1.170952426445944,1.4691129434866168
25.302020202020206,51,-137.93517406962786,-0.30975242244298856,1.1695933744871376,1.4793457969301262
25.302020202020206,51,-137.79111644657863,-0.32125799117807924,1.1680672614901568,1.4893252526682361
25.302020202020206,51,-137.64705882352942,-0.33267350211627833,1.166372435925253,1.4990459380415313
25.302020202020206,51,-137.50300120048018,-0.34399522242443287,1.164507274869657,1.50850249729409
25.302020202020206,51,-137.35894357743098,-0.3552194090439151,1.1624701851088461,1.5176895941527613
25.302020202020206,51,-137.21488595438177,-0.366342310197752,1.1602596042442488,1.5266019144420007
25.302020202020206,51,-137.07082833133254,-0.3773601669264371,1.1578740018069493,1.5352341687333864
25.302020202020206,51,-136.9267707082833,-0.388269214652185,1.1553118803769282,1.5435810950291131
25.302020202020206,51,-136.7827130852341,-0.3990656847710356,1.152571776707304,1.5516374614783397
25.302020202020206,51,-136.6386554621849,-0.40974580627250273,1.1496522628531132,1.559398069125616
25.302020202020206,51,-136.49459783913565,-0.4203058073862578,1.1465519473040924,1.5668577546903502
25.302020202020206,51,-136.35054021608644,-0.4307419172553385,1.143269476120948,1.5740113933762867
25.302020202020206,51,-136.2064825930372,-0.4410503676353848,1.1398035340745425,1.5808539017099272
25.302020202020206,51,-136.062424969988,-0.451227394619373,1.1361528457874728,1.5873802404068458
25.302020202020206,51,-135.9183673469388,-0.4612692403872191,1.1323161768774592,1.5935854172646784
25.302020202020206,51,-135.77430972388956,-0.4711721549796897,1.128292335101958,1.5994644900816477
25.302020202020206,51,-135.63025210084032,-0.48093239809599336,1.1240801715034139,1.6050125695994073
25.302020202020206,51,-135.48619447779112,-0.4905462409144017,1.1196785815545498,1.6102248224689515
25.302020202020206,51,-135.3421368547419,-0.5000099679351572,1.1150865063030577,1.6150964742382148
25.302020202020206,51,-135.19807923169267,-0.5093198788450829,1.1103029335150871,1.61962281236017
25.302020202020206,51,-135.05402160864347,-0.518472290403002,1.1053268988168694,1.6237991892198713
25.302020202020206,51,-134.90996398559423,-0.5274635383453018,1.1001574868338275,1.6276210251791294
25.302020202020206,51,-134.76590636254502,-0.5362899793108453,1.0947938323265232,1.6310838116373685
25.302020202020206,51,-134.62184873949582,-0.5449479927843541,1.0892351213227374,1.6341831141070915
25.302020202020206,51,-134.47779111644658,-0.5534339830574552,1.0834805922450264,1.6369145753024816
25.302020202020206,51,-134.33373349339735,-0.5617443812065123,1.0775295370330344,1.6392739182395468
25.302020202020206,51,-134.18967587034814,-0.5698756470863487,1.0713813022598724,1.641256949346221
